Invoice_ID,Line_No,Item_Description,HSN_Code,Quantity,Unit_Price,Tax_Rate,Line_Total_Amount,PO_Match_Status
INV000312,2,Tablet,524529,9,17933.70,18.00,190455.89,Matched
INV000312,3,Server,356836,1,10378.37,18.00,12246.48,Not Matched
INV000313,1,Server,213466,9,4858.11,12.00,48969.75,Matched
INV000313,2,SSD,624087,7,5224.51,28.00,46811.61,Not Matched
INV000314,1,Mouse,148482,1,18861.39,28.00,24142.58,Partial Match
INV000314,2,SSD,307903,6,13514.84,18.00,95685.07,Matched
INV000314,3,Mouse,180566,6,16256.80,18.00,115098.14,Partial Match
INV000315,1,Monitor,634388,8,6399.72,18.00,60413.36,Matched
INV000315,2,Webcam,685240,7,6925.03,28.00,62048.27,Matched
INV000316,1,Monitor,814588,4,5081.41,12.00,22764.72,Not Matched
INV000316,2,Router,185804,3,13466.66,12.00,45247.98,Partial Match
INV000316,3,Mouse,481649,2,8551.30,5.00,17957.73,Partial Match
INV000317,1,Webcam,401722,10,11290.68,12.00,126455.62,Partial Match
INV000317,2,Mouse,225598,4,16952.20,18.00,80014.38,Matched
INV000317,3,Laptop,518612,4,7248.14,12.00,32471.67,Matched
INV000317,4,Server,145484,9,19142.41,5.00,180895.77,Not Matched
INV000317,5,Keyboard,318839,6,15951.19,18.00,112934.43,Not Matched
INV000318,1,Monitor,667515,10,15400.47,28.00,197126.02,Matched
INV000318,2,Laptop,257615,5,1923.37,5.00,10097.69,Not Matched
INV000318,3,Webcam,700826,10,14304.18,18.00,168789.32,Not Matched
INV000319,1,Laptop,832963,10,19942.64,28.00,255265.79,Not Matched
INV000319,2,Webcam,892619,8,5411.51,28.00,55413.86,Partial Match
INV000320,1,Mouse,813296,4,1557.33,18.00,7350.60,Not Matched
INV000320,2,Keyboard,748981,1,11773.89,18.00,13893.19,Partial Match
INV000320,3,Keyboard,141991,9,16571.68,28.00,190905.75,Not Matched
INV000320,4,SSD,919651,7,13364.62,5.00,98229.96,Partial Match
INV000321,1,Keyboard,280449,9,6371.14,5.00,60207.27,Partial Match
INV000321,2,Printer,783426,6,16239.29,12.00,109128.03,Matched
INV000321,3,Router,214918,1,10715.26,5.00,11251.02,Matched
INV000321,4,Printer,434604,9,10073.86,5.00,95197.98,Matched
INV000321,5,Server,880244,7,18205.46,5.00,133810.13,Not Matched
INV000322,1,Monitor,239808,9,5896.79,18.00,62623.91,Matched
INV000322,2,Monitor,153976,5,11250.43,12.00,63002.41,Partial Match
INV000323,1,Printer,721755,3,12872.13,18.00,45567.34,Partial Match
INV000323,2,Tablet,180734,1,16378.37,12.00,18343.77,Matched
INV000324,1,Keyboard,764447,5,17099.27,18.00,100885.69,Partial Match
INV000324,2,Router,728055,3,15771.48,12.00,52992.17,Matched
INV000324,3,SSD,397250,10,9408.05,12.00,105370.16,Matched
INV000325,1,SSD,455434,2,4558.50,12.00,10211.04,Partial Match
INV000325,2,Webcam,755104,2,9263.42,5.00,19453.18,Not Matched
INV000325,3,Tablet,332323,10,14445.55,5.00,151678.28,Not Matched
INV000326,1,Keyboard,307110,3,7048.73,12.00,23683.73,Partial Match
INV000326,2,SSD,288344,8,6103.91,5.00,51272.84,Matched
INV000326,3,Tablet,528029,9,3334.84,28.00,38417.36,Matched
INV000326,4,Laptop,855395,6,13661.68,5.00,86068.58,Partial Match
INV000327,1,Printer,423964,9,9087.20,5.00,85874.04,Partial Match
INV000327,2,Mouse,851979,7,18898.18,5.00,138901.62,Matched
INV000327,3,Router,240103,2,15627.41,28.00,40006.17,Not Matched
INV000328,1,Mouse,487939,2,6882.78,5.00,14453.84,Not Matched
INV000328,2,Router,102134,2,11179.71,5.00,23477.39,Partial Match
INV000328,3,SSD,200273,2,18400.08,28.00,47104.20,Matched
INV000328,4,Laptop,854656,3,10554.91,18.00,37364.38,Partial Match
INV000329,1,Server,888119,10,11496.02,5.00,120708.21,Not Matched
INV000329,2,Monitor,635474,7,18166.24,28.00,162769.51,Partial Match
INV000330,1,SSD,429817,9,16912.47,18.00,179610.43,Matched
INV000330,2,Router,316516,2,17576.83,12.00,39372.10,Partial Match
INV000330,3,Keyboard,562726,4,19069.92,5.00,80093.66,Matched
INV000330,4,Webcam,298824,3,8552.75,12.00,28737.24,Not Matched
INV000330,5,SSD,989753,10,5434.89,5.00,57066.35,Partial Match
INV000331,1,Monitor,877387,10,9229.81,12.00,103373.87,Matched
INV000331,2,Webcam,958772,2,9059.22,28.00,23191.60,Matched
INV000332,1,Tablet,714354,4,15614.25,18.00,73699.26,Not Matched
INV000332,2,Server,792275,4,2337.53,28.00,11968.15,Matched
INV000332,3,Laptop,728067,4,13201.42,12.00,59142.36,Partial Match
INV000333,1,Monitor,952319,5,3633.89,28.00,23256.90,Not Matched
INV000333,2,Keyboard,164745,6,3425.02,12.00,23016.13,Partial Match
INV000333,3,Webcam,162611,1,9952.26,18.00,11743.67,Partial Match
INV000333,4,Server,912932,2,4601.47,12.00,10307.29,Partial Match
INV000333,5,Laptop,773065,2,5952.32,12.00,13333.20,Matched
INV000334,1,Webcam,958841,6,15878.55,12.00,106703.86,Not Matched
INV000334,2,Router,603585,4,17879.06,18.00,84389.16,Partial Match
INV000334,3,Server,231382,1,18084.22,12.00,20254.33,Partial Match
INV000334,4,Laptop,498350,9,16862.04,28.00,194250.70,Matched
INV000334,5,Mouse,171440,10,9200.62,18.00,108567.32,Partial Match
INV000335,1,Printer,154233,5,7942.11,5.00,41696.08,Not Matched
INV000335,2,Mouse,359044,5,4796.10,12.00,26858.16,Partial Match
INV000335,3,Webcam,682964,10,8099.07,12.00,90709.58,Partial Match
INV000335,4,Server,216986,3,13591.47,5.00,42813.13,Matched
INV000336,1,Router,811185,4,2216.68,12.00,9930.73,Partial Match
INV000336,2,Monitor,991944,9,7862.49,12.00,79253.90,Matched
INV000336,3,Printer,774632,10,17010.99,28.00,217740.67,Matched
INV000336,4,Server,921589,3,9028.29,5.00,28439.11,Matched
INV000336,5,Router,259369,8,19203.46,12.00,172063.00,Not Matched
INV000337,1,SSD,992894,4,16238.43,28.00,83140.76,Not Matched
INV000337,2,Mouse,777094,3,1133.91,12.00,3809.94,Partial Match
INV000338,1,Laptop,847383,9,1558.14,12.00,15706.05,Not Matched
INV000338,2,Mouse,243544,9,2781.62,28.00,32044.26,Matched
INV000338,3,Mouse,361685,8,6749.92,28.00,69119.18,Partial Match
INV000339,1,Printer,601016,9,19146.60,28.00,220568.83,Matched
INV000339,2,Server,538663,4,16312.29,28.00,83518.92,Partial Match
INV000339,3,Printer,347076,5,1581.88,5.00,8304.87,Matched
INV000339,4,Laptop,958399,9,9297.15,18.00,98735.73,Not Matched
INV000339,5,Keyboard,814350,9,18500.46,5.00,174829.35,Matched
INV000340,1,Printer,142390,4,4530.30,18.00,21383.02,Partial Match
INV000340,2,Webcam,772458,5,13403.83,5.00,70370.11,Matched
INV000340,3,Tablet,815669,4,19360.48,28.00,99125.66,Not Matched
INV000340,4,Router,620046,2,2901.26,5.00,6092.65,Partial Match
INV000341,1,SSD,152027,8,18698.26,18.00,176511.57,Matched
INV000341,2,SSD,481972,9,6145.34,12.00,61945.03,Partial Match
INV000341,3,SSD,533493,8,14755.35,18.00,139290.50,Partial Match
INV000341,4,SSD,841425,8,13350.96,18.00,126033.06,Not Matched
INV000341,5,Mouse,536326,1,13522.93,28.00,17309.35,Partial Match
INV000342,1,Monitor,692677,9,7045.54,18.00,74823.63,Matched
INV000342,2,SSD,485550,4,1522.77,18.00,7187.47,Not Matched
INV000342,3,Mouse,166253,7,2996.76,12.00,23494.60,Partial Match
INV000342,4,Printer,477901,6,17036.92,5.00,107332.60,Not Matched
INV000342,5,Server,105916,1,2524.25,12.00,2827.16,Not Matched
INV000343,1,SSD,656448,3,14625.29,18.00,51773.53,Not Matched
INV000343,2,Mouse,645832,3,6339.98,12.00,21302.33,Partial Match
INV000343,3,Tablet,756002,2,1886.21,12.00,4225.11,Partial Match
INV000343,4,Webcam,445117,5,18707.23,5.00,98212.96,Not Matched
INV000343,5,SSD,405337,1,4281.62,5.00,4495.70,Matched
INV000344,1,Laptop,493902,2,10507.02,12.00,23535.72,Not Matched
INV000344,2,Server,927037,10,11224.03,28.00,143667.58,Matched
INV000345,1,Monitor,888079,2,1484.52,28.00,3800.37,Partial Match
INV000345,2,Monitor,998454,10,18954.37,18.00,223661.57,Partial Match
INV000345,3,Router,294523,4,5845.46,12.00,26187.66,Partial Match
INV000346,1,Printer,279252,4,19755.83,12.00,88506.12,Not Matched
INV000346,2,Mouse,189566,8,3801.15,5.00,31929.66,Matched
INV000346,3,Laptop,176588,4,18894.10,18.00,89180.15,Not Matched
INV000346,4,Tablet,702820,8,10190.67,28.00,104352.46,Matched
INV000347,1,Webcam,202286,1,4820.15,5.00,5061.16,Not Matched
INV000347,2,Router,439423,1,7830.70,5.00,8222.24,Partial Match
INV000347,3,Router,360129,2,10856.96,28.00,27793.82,Not Matched
INV000347,4,Laptop,622918,2,3329.96,5.00,6992.92,Partial Match
INV000348,1,Printer,738090,2,7655.47,5.00,16076.49,Partial Match
INV000348,2,Printer,534838,1,8780.39,12.00,9834.04,Matched
INV000348,3,Monitor,538850,6,19515.68,5.00,122948.78,Not Matched
INV000349,1,Tablet,275767,4,13350.23,12.00,59809.03,Not Matched
INV000349,2,Monitor,495383,8,1105.28,5.00,9284.35,Partial Match
INV000349,3,Laptop,210790,3,16698.12,5.00,52599.08,Partial Match
INV000349,4,Router,578564,10,16251.15,18.00,191763.57,Not Matched
INV000349,5,Printer,334739,10,12010.91,12.00,134522.19,Matched
INV000350,1,Tablet,480843,9,8447.01,28.00,97309.56,Not Matched
INV000350,2,Server,222755,6,18160.00,5.00,114408.00,Matched
INV000350,3,Keyboard,368916,8,14834.11,12.00,132913.63,Not Matched
INV000350,4,Printer,177434,2,4089.08,12.00,9159.54,Partial Match
INV000350,5,SSD,970701,5,13259.97,18.00,78233.82,Partial Match
INV000351,1,Laptop,899702,1,14834.52,12.00,16614.66,Matched
INV000351,2,Monitor,155755,10,4870.92,28.00,62347.78,Partial Match
INV000352,1,Printer,990222,1,16874.02,5.00,17717.72,Partial Match
INV000352,2,Mouse,899597,1,11166.37,28.00,14292.95,Matched
INV000352,3,Router,355730,3,10729.48,28.00,41201.20,Not Matched
INV000352,4,Keyboard,189280,5,14532.75,12.00,81383.40,Not Matched
INV000352,5,Keyboard,686989,10,15244.74,28.00,195132.67,Matched
INV000353,1,Server,996142,2,6534.23,12.00,14636.68,Matched
INV000353,2,Mouse,233591,4,17171.28,12.00,76927.33,Not Matched
INV000353,3,Router,572655,9,15413.57,5.00,145658.24,Not Matched
INV000353,4,Server,527228,1,10005.45,28.00,12806.98,Partial Match
INV000353,5,Printer,354511,5,8456.38,28.00,54120.83,Not Matched
INV000354,1,Laptop,474536,6,6538.87,28.00,50218.52,Matched
INV000354,2,Webcam,192345,2,13609.88,12.00,30486.13,Not Matched
INV000354,3,Router,691956,6,7896.35,5.00,49747.01,Partial Match
INV000355,1,Server,405155,2,6921.09,12.00,15503.24,Matched
INV000355,2,Webcam,184149,4,2311.89,5.00,9709.94,Partial Match
INV000356,1,Mouse,747124,2,3948.45,28.00,10108.03,Partial Match
INV000356,2,Router,944569,5,8749.18,12.00,48995.41,Matched
INV000356,3,Laptop,966850,5,8730.98,12.00,48893.49,Not Matched
INV000357,1,Keyboard,561504,6,14268.01,18.00,101017.51,Matched
INV000357,2,Server,320671,8,3593.35,5.00,30184.14,Not Matched
INV000357,3,Tablet,511893,10,13138.95,5.00,137958.98,Not Matched
INV000357,4,Monitor,291022,9,14701.09,5.00,138925.30,Matched
INV000357,5,Keyboard,277568,2,17014.69,18.00,40154.67,Partial Match
INV000358,1,Monitor,422862,3,14170.34,12.00,47612.34,Matched
INV000358,2,Keyboard,527268,6,13862.83,5.00,87335.83,Partial Match
INV000358,3,Monitor,923668,8,10151.89,5.00,85275.88,Partial Match
INV000358,4,SSD,682754,9,5773.40,5.00,54558.63,Not Matched
INV000359,1,Server,940478,10,11697.54,18.00,138030.97,Matched
INV000359,2,Printer,436725,4,12471.40,18.00,58865.01,Partial Match
INV000359,3,Monitor,548328,5,2389.71,5.00,12545.98,Not Matched
INV000360,1,SSD,251514,9,11602.55,5.00,109644.10,Partial Match
INV000360,2,SSD,427213,6,16837.41,12.00,113147.40,Partial Match
INV000360,3,Monitor,571274,2,5587.06,12.00,12515.01,Partial Match
INV000360,4,Printer,614799,6,4010.82,18.00,28396.61,Matched
INV000360,5,Tablet,939494,10,7764.99,5.00,81532.40,Matched
INV000361,1,Mouse,722784,2,11296.04,5.00,23721.68,Matched
INV000361,2,Tablet,649809,1,10865.59,28.00,13907.96,Not Matched
INV000361,3,Mouse,916812,7,15195.87,18.00,125517.89,Partial Match
INV000362,1,Printer,303595,3,8266.67,5.00,26040.01,Not Matched
INV000362,2,Router,679800,1,17644.19,18.00,20820.14,Matched
INV000363,1,SSD,407838,4,1570.43,28.00,8040.60,Matched
INV000363,2,Printer,180382,8,1997.71,18.00,18858.38,Matched
INV000363,3,Monitor,783160,3,8630.33,18.00,30551.37,Not Matched
INV000363,4,Tablet,320834,10,9122.50,5.00,95786.25,Partial Match
INV000364,1,Server,399216,10,10372.84,28.00,132772.35,Not Matched
INV000364,2,SSD,193407,1,12774.78,28.00,16351.72,Matched
INV000365,1,Router,811540,2,5403.30,12.00,12103.39,Not Matched
INV000365,2,Printer,271344,5,19840.66,28.00,126980.22,Matched
INV000365,3,Monitor,591044,7,4370.48,12.00,34264.56,Not Matched
INV000365,4,Tablet,464009,3,19323.93,28.00,74203.89,Not Matched
INV000365,5,Mouse,470417,8,5054.92,28.00,51762.38,Partial Match
INV000366,1,Laptop,972886,3,6228.36,18.00,22048.39,Matched
INV000366,2,Server,340709,2,17065.55,12.00,38226.83,Partial Match
INV000366,3,Printer,221925,10,10694.96,28.00,136895.49,Partial Match
INV000367,1,Server,420075,4,6403.94,12.00,28689.65,Not Matched
INV000367,2,Printer,499725,1,2296.79,18.00,2710.21,Not Matched
INV000367,3,Monitor,743240,2,14100.41,18.00,33276.97,Not Matched
INV000367,4,Laptop,419483,2,11067.27,18.00,26118.76,Not Matched
INV000368,1,Router,290193,10,12673.48,5.00,133071.54,Partial Match
INV000368,2,Keyboard,408868,10,4905.27,12.00,54939.02,Not Matched
INV000368,3,Mouse,698514,7,12684.25,18.00,104771.91,Matched
INV000368,4,Server,793007,6,19282.43,12.00,129577.93,Partial Match
INV000369,1,Router,477626,1,2786.05,28.00,3566.14,Partial Match
INV000369,2,Printer,196749,6,11958.62,5.00,75339.31,Not Matched
INV000370,1,Router,416259,4,4336.80,12.00,19428.86,Not Matched
INV000370,2,Printer,162125,3,5571.34,5.00,17549.72,Not Matched
INV000370,3,Tablet,985421,10,17684.90,18.00,208681.82,Partial Match
INV000370,4,Printer,251049,1,9222.32,5.00,9683.44,Partial Match
INV000370,5,Router,442405,4,16132.70,12.00,72274.50,Not Matched
INV000371,1,Server,149611,6,12486.05,28.00,95892.86,Matched
INV000371,2,Router,722471,9,16768.05,28.00,193167.94,Partial Match
INV000371,3,Tablet,628372,2,18314.66,12.00,41024.84,Partial Match
INV000371,4,Printer,829817,6,12152.31,5.00,76559.55,Not Matched
INV000371,5,Printer,955393,6,15906.81,5.00,100212.90,Partial Match
INV000372,1,SSD,173309,7,3258.95,12.00,25550.17,Partial Match
INV000372,2,Router,246478,5,17913.22,18.00,105688.00,Matched
INV000373,1,Keyboard,126012,1,12130.36,28.00,15526.86,Matched
INV000373,2,Tablet,828331,3,2532.69,28.00,9725.53,Matched
INV000373,3,Router,977840,7,2995.83,5.00,22019.35,Partial Match
INV000374,1,Webcam,395107,8,4991.87,18.00,47123.25,Not Matched
INV000374,2,SSD,136488,4,2976.61,28.00,15240.24,Not Matched
INV000374,3,Laptop,941435,1,16541.87,5.00,17368.96,Not Matched
INV000374,4,Mouse,229033,3,13208.48,5.00,41606.71,Partial Match
INV000374,5,Server,279943,10,7299.42,18.00,86133.16,Partial Match
INV000375,1,SSD,663555,9,9273.37,5.00,87633.35,Partial Match
INV000375,2,Printer,124969,4,15521.08,12.00,69534.44,Not Matched
INV000376,1,Server,318990,4,2021.66,18.00,9542.24,Partial Match
INV000376,2,Laptop,428069,2,13490.27,18.00,31837.04,Matched
INV000376,3,Keyboard,439024,4,14616.03,28.00,74834.07,Partial Match
INV000377,1,Keyboard,807818,2,18450.35,5.00,38745.74,Matched
INV000377,2,Mouse,941834,8,9186.93,28.00,94074.16,Not Matched
INV000378,1,Laptop,478969,10,3771.86,5.00,39604.53,Matched
INV000378,2,Tablet,984073,2,19872.17,12.00,44513.66,Matched
INV000378,3,Router,925151,6,1657.14,12.00,11135.98,Partial Match
INV000378,4,Tablet,460682,8,17822.14,12.00,159686.37,Matched
INV000379,1,Monitor,216739,8,11690.36,5.00,98199.02,Partial Match
INV000379,2,Router,296004,8,7838.07,28.00,80261.84,Partial Match
INV000379,3,Printer,847300,6,17772.77,28.00,136494.87,Partial Match
INV000379,4,Mouse,469642,7,15248.79,5.00,112078.61,Not Matched
INV000380,1,Laptop,771220,1,18587.72,12.00,20818.25,Matched
INV000380,2,Monitor,315881,7,9176.12,5.00,67444.48,Not Matched
INV000380,3,SSD,668030,4,12589.27,5.00,52874.93,Partial Match
INV000380,4,Printer,105546,10,12218.24,12.00,136844.29,Matched
INV000381,1,Printer,808148,3,19958.16,5.00,62868.20,Not Matched
INV000381,2,Webcam,333277,1,3873.56,12.00,4338.39,Matched
INV000381,3,Tablet,830866,8,11828.84,12.00,105986.41,Partial Match
INV000382,1,Laptop,263967,3,7234.72,18.00,25610.91,Not Matched
INV000382,2,Server,984143,9,4547.46,5.00,42973.50,Matched
INV000382,3,Server,825985,7,13246.84,18.00,109418.90,Partial Match
INV000383,1,Mouse,383314,7,18497.87,18.00,152792.41,Not Matched
INV000383,2,Laptop,935991,1,1275.03,28.00,1632.04,Partial Match
INV000384,1,Monitor,549173,8,19410.44,28.00,198762.91,Not Matched
INV000384,2,Router,601124,7,9832.46,12.00,77086.49,Matched
INV000384,3,Printer,444312,8,3732.07,28.00,38216.40,Matched
INV000385,1,SSD,537894,1,16105.06,18.00,19003.97,Matched
INV000385,2,Laptop,246541,2,4974.40,5.00,10446.24,Matched
INV000385,3,Tablet,587481,10,3538.01,28.00,45286.53,Matched
INV000385,4,Printer,730983,4,1394.42,5.00,5856.56,Matched
INV000386,1,Laptop,488386,2,11102.84,28.00,28423.27,Matched
INV000386,2,Router,412850,9,19576.73,5.00,185000.10,Matched
INV000386,3,Laptop,629467,4,6565.21,18.00,30987.79,Not Matched
INV000386,4,Printer,744197,7,10742.23,18.00,88730.82,Partial Match
INV000387,1,SSD,212832,6,12934.87,12.00,86922.33,Partial Match
INV000387,2,Printer,683066,10,9122.75,5.00,95788.88,Not Matched
INV000387,3,Monitor,842069,10,6323.26,28.00,80937.73,Not Matched
INV000387,4,SSD,693798,10,19864.42,18.00,234400.16,Not Matched
INV000388,1,Laptop,306055,2,17911.33,28.00,45853.00,Matched
INV000388,2,Monitor,268156,9,14294.99,18.00,151812.79,Not Matched
INV000389,1,Keyboard,338232,2,1683.77,18.00,3973.70,Partial Match
INV000389,2,Monitor,409519,1,2210.05,28.00,2828.86,Not Matched
INV000390,1,Server,368088,10,17764.26,12.00,198959.71,Partial Match
INV000390,2,Tablet,529428,2,8848.07,5.00,18580.95,Partial Match
INV000390,3,Mouse,398195,4,16919.05,5.00,71060.01,Not Matched
INV000391,1,Laptop,447660,9,11935.83,18.00,126758.51,Partial Match
INV000391,2,Router,821170,3,11915.25,28.00,45754.56,Partial Match
INV000392,1,Laptop,154459,9,4122.25,12.00,41552.28,Partial Match
INV000392,2,Router,783358,4,10251.99,12.00,45928.92,Partial Match
INV000392,3,Laptop,508291,1,13160.20,28.00,16845.06,Partial Match
INV000392,4,Tablet,747702,9,9151.09,18.00,97184.58,Partial Match
INV000392,5,Server,445658,1,4287.65,28.00,5488.19,Matched
INV000393,1,Printer,536897,9,1762.81,12.00,17769.12,Matched
INV000393,2,Webcam,207371,7,9325.87,5.00,68545.14,Not Matched
INV000393,3,Mouse,975593,9,9351.40,12.00,94262.11,Not Matched
INV000394,1,Mouse,969630,3,6061.79,5.00,19094.64,Matched
INV000394,2,Laptop,723132,10,7655.41,28.00,97989.25,Not Matched
INV000394,3,Mouse,152495,7,7646.64,12.00,59949.66,Partial Match
INV000395,1,Router,653439,7,18654.50,5.00,137110.58,Matched
INV000395,2,Server,384644,10,2138.41,18.00,25233.24,Partial Match
INV000395,3,Monitor,446769,4,13898.45,12.00,62265.06,Partial Match
INV000395,4,Server,880135,2,15983.92,28.00,40918.84,Not Matched
INV000396,1,Monitor,585858,5,10978.31,12.00,61478.54,Not Matched
INV000396,2,Keyboard,819682,5,5427.79,18.00,32023.96,Matched
INV000396,3,Server,744669,10,7482.39,5.00,78565.10,Matched
INV000396,4,Keyboard,956984,5,18311.50,5.00,96135.38,Matched
INV000396,5,Printer,118142,6,18621.84,28.00,143015.73,Partial Match
INV000397,1,Router,130561,1,3373.34,28.00,4317.88,Matched
INV000397,2,Server,688852,5,4914.94,18.00,28998.15,Matched
INV000397,3,Printer,973513,8,10734.90,28.00,109925.38,Partial Match
INV000398,1,Monitor,394403,1,13610.39,12.00,15243.64,Not Matched
INV000398,2,Router,236345,5,18580.74,12.00,104052.14,Not Matched
INV000399,1,Webcam,824746,1,5903.20,18.00,6965.78,Not Matched
INV000399,2,Monitor,976513,8,13501.99,28.00,138260.38,Not Matched
INV000399,3,Router,150800,7,6560.92,5.00,48222.76,Not Matched
INV000399,4,Printer,662855,2,1252.44,12.00,2805.47,Not Matched
INV000400,1,Router,380471,6,19169.64,28.00,147222.84,Not Matched
INV000400,2,Printer,358357,7,10497.82,12.00,82302.91,Partial Match
INV000400,3,Monitor,825382,1,4722.20,18.00,5572.20,Partial Match
INV000400,4,SSD,107084,7,14868.78,12.00,116571.24,Not Matched
INV000400,5,Laptop,754440,6,5623.24,12.00,37788.17,Not Matched
INV000401,1,SSD,886914,2,16334.87,5.00,34303.23,Partial Match
INV000401,2,Laptop,355685,9,2066.63,5.00,19529.65,Matched
INV000402,1,Keyboard,829683,3,12356.59,18.00,43742.33,Partial Match
INV000402,2,Tablet,974247,4,18558.70,28.00,95020.54,Not Matched
INV000403,1,Printer,175513,1,19412.46,12.00,21741.96,Partial Match
INV000403,2,SSD,509734,6,16456.23,12.00,110585.87,Partial Match
INV000404,1,Keyboard,891275,8,5278.10,18.00,49825.26,Not Matched
