Document_ID,Invoice_ID,Vendor_Name,Vendor_GSTIN,Buyer_Name,Invoice_Number,Invoice_Date,PO_Number,Taxable_Amount,CGST_Amount,SGST_Amount,IGST_Amount,Total_Amount,Confidence_Score,OCR_Status,Reconciliation_Status,Processing_Time_Min,Exception_Reason
DOC000680,INV000680,ABC Industries,28ABCDE9265F1Z3,Wipro,INVNO-100680,2025-04-17,PO-2875533,244091.35,0,0,30055.15,274146.5,95.22,Partial,Matched,21,No Exception
DOC000681,INV000681,Blue Ocean Pvt Ltd,13ABCDE5018F1Z3,Accenture,INVNO-100681,2024-10-01,PO-6742892,369797.55,29942.08,29942.09,0,429681.72,90.94,Partial,Matched,23,No Exception
DOC000682,INV000682,Sunrise Traders,20ABCDE8469F1Z3,Capgemini,INVNO-100682,2025-11-15,PO-4554434,75177.85,0,0,10776.25,85954.1,95.23,Partial,Matched,5,No Exception
DOC000683,INV000683,Pioneer Industries,37ABCDE1990F1Z1,HCL,INVNO-100683,2025-05-11,PO-7263780,159132.44,0,0,27083.47,186215.91,98.41,Failed,Matched,14,No Exception
DOC000684,INV000684,Elite Components,13ABCDE8094F1Z8,HCL,INVNO-100684,2025-08-04,PO-4384732,203180.95,14790.12,14790.13,0,232761.2,86.48,Success,Matched,6,No Exception
DOC000685,INV000685,Zenith Solutions,33ABCDE4179F1Z7,HCL,INVNO-100685,2024-11-13,PO-2824931,124039.8,0,0,7776.01,131815.81,91.75,Partial,Matched,26,No Exception
DOC000686,INV000686,Elite Components,20ABCDE8618F1Z8,Capgemini,INVNO-100686,2025-07-03,PO-3384895,268810.4,19712.52,19712.52,0,308235.44,91.44,Failed,Matched,4,No Exception
DOC000687,INV000687,Crystal Electronics,16ABCDE7956F1Z4,Capgemini,INVNO-100687,2024-06-06,PO-9859541,524132.98,34677.34,34677.34,0,593487.66,82.34,Partial,Matched,26,No Exception
DOC000688,INV000688,Sigma Enterprises,12ABCDE2832F1Z3,IBM India,INVNO-100688,2025-02-05,PO-1382482,169048.74,0,0,40901.14,209949.88,80.93,Partial,Matched,5,No Exception
DOC000689,INV000689,Metro Distributors,35ABCDE1924F1Z9,HCL,INVNO-100689,2024-02-11,PO-5083987,208374.86,0,0,23848.29,232223.15,83.56,Success,Matched,15,No Exception
DOC000690,INV000690,Apex Manufacturing,28ABCDE2037F1Z8,Accenture,INVNO-100690,2025-11-18,PO-6364586,103533.07,0,0,19533.56,123066.63,80.7,Partial,Matched,10,No Exception
DOC000691,INV000691,Crystal Electronics,33ABCDE5653F1Z7,Accenture,INVNO-100691,2025-02-28,PO-5002191,504260.27,34872.92,34872.91,0,574006.1,88.64,Partial,Matched,28,No Exception
DOC000692,INV000692,ABC Industries,17ABCDE5971F1Z9,TCS,INVNO-100692,2024-09-19,PO-2570063,50200.86,0,0,3036.19,53237.05,83.92,Success,Matched,12,No Exception
DOC000693,INV000693,Apex Manufacturing,18ABCDE2155F1Z9,Capgemini,INVNO-100693,2024-01-12,PO-4095098,212582.28,0,0,43882.26,256464.54,84.09,Partial,Matched,3,No Exception
DOC000694,INV000694,GreenLeaf Trading,16ABCDE6254F1Z2,Capgemini,INVNO-100694,2025-04-19,PO-8592173,271368.22,0,0,61028.93,332397.15,85.65,Partial,Matched,8,No Exception
DOC000695,INV000695,Apex Manufacturing,22ABCDE9867F1Z3,Capgemini,INVNO-100695,2025-07-29,PO-8232702,102594.41,13542.5,13542.5,0,129679.41,96.27,Success,Matched,24,No Exception
DOC000696,INV000696,Velocity Systems,21ABCDE7434F1Z9,Infosys,INVNO-100696,2025-07-23,PO-9639409,330475.13,0,0,31517.31,361992.44,80.82,Partial,Matched,28,No Exception
DOC000697,INV000697,Apex Manufacturing,33ABCDE9178F1Z6,TCS,INVNO-100697,2025-06-06,PO-7238168,280573.35,0,0,39137.08,319710.43,82.89,Success,Partial Match,10,Duplicate Invoice
DOC000698,INV000698,Pioneer Industries,23ABCDE6480F1Z2,IBM India,INVNO-100698,2025-03-01,PO-4764764,380802.43,0,0,41438.94,422241.37,80.45,Success,Matched,7,No Exception
DOC000699,INV000699,Global Traders,28ABCDE5573F1Z7,Infosys,INVNO-100699,2025-03-04,PO-7952277,250683.75,25836.35,25836.34,0,302356.44,90.52,Partial,Matched,24,No Exception
DOC000700,INV000700,Vertex Systems,20ABCDE4578F1Z5,Capgemini,INVNO-100700,2025-07-22,PO-5592097,191150.08,10258.02,10258.03,0,211666.13,94.61,Success,Matched,11,No Exception
DOC000701,INV000701,Omega Supplies,10ABCDE5693F1Z7,Infosys,INVNO-100701,2025-03-07,PO-8000304,136337.39,0,0,34872.86,171210.25,92.98,Success,Matched,17,No Exception
DOC000702,INV000702,Smart Electronics,35ABCDE7185F1Z2,Wipro,INVNO-100702,2025-10-27,PO-1032773,74131.83,0,0,16307.17,90439,82.98,Success,Matched,23,No Exception
DOC000703,INV000703,Neo Technologies,17ABCDE3476F1Z5,Capgemini,INVNO-100703,2025-12-20,PO-3192039,226188.18,0,0,20597.77,246785.95,82.11,Failed,Matched,23,No Exception
DOC000704,INV000704,GreenLeaf Trading,31ABCDE8213F1Z3,IBM India,INVNO-100704,2024-11-23,PO-9124041,263460.57,10867.96,10867.96,0,285196.49,81.91,Success,Matched,7,No Exception
DOC000705,INV000705,Blue Ocean Pvt Ltd,36ABCDE5567F1Z6,TCS,INVNO-100705,2025-01-24,PO-5908200,213554.19,11387.86,11387.87,0,236329.92,95.42,Success,Matched,2,No Exception
DOC000706,INV000706,Sigma Enterprises,27ABCDE1896F1Z9,Accenture,INVNO-100706,2024-10-22,PO-1113393,245069.82,0,0,42886.49,287956.31,86.44,Success,Matched,2,No Exception
DOC000707,INV000707,Smart Electronics,15ABCDE3229F1Z3,Accenture,INVNO-100707,2024-07-30,PO-1920476,126037.62,0,0,18236.5,144274.12,89.44,Partial,Matched,14,No Exception
DOC000708,INV000708,GreenLeaf Trading,27ABCDE5890F1Z9,Accenture,INVNO-100708,2024-09-23,PO-6570076,321707.69,15052.32,15052.32,0,351812.33,85.77,Failed,Matched,8,No Exception
DOC000709,INV000709,Metro Distributors,35ABCDE7794F1Z5,Accenture,INVNO-100709,2025-08-07,PO-1041433,218928.2,22736.92,22736.91,0,264402.03,94.67,Success,Partial Match,3,PO Mismatch
DOC000710,INV000710,Global Traders,29ABCDE5144F1Z7,Infosys,INVNO-100710,2025-05-25,PO-8383062,109652.8,8696.33,8696.34,0,127045.47,95.94,Failed,Exception,29,Duplicate Invoice
DOC000711,INV000711,Tech Solutions,14ABCDE3692F1Z4,Accenture,INVNO-100711,2024-09-17,PO-4253211,248910.7,11264.35,11264.36,0,271439.41,85.29,Failed,Matched,20,No Exception
DOC000712,INV000712,Apex Manufacturing,20ABCDE5386F1Z8,TCS,INVNO-100712,2024-07-17,PO-6021453,156617.13,9794.71,9794.71,0,176206.55,91.25,Partial,Matched,5,No Exception
DOC000713,INV000713,Future Tech,35ABCDE8099F1Z8,IBM India,INVNO-100713,2024-10-07,PO-1189841,214890.95,0,0,60169.46,275060.41,99.85,Success,Matched,4,No Exception
DOC000714,INV000714,Omega Supplies,28ABCDE4258F1Z9,Wipro,INVNO-100714,2024-10-12,PO-6693488,235527.22,28744.4,28744.41,0,293016.03,85.4,Success,Matched,20,No Exception
DOC000715,INV000715,Velocity Systems,33ABCDE5840F1Z8,TCS,INVNO-100715,2024-07-03,PO-2472931,136057.56,8760.91,8760.91,0,153579.38,88.11,Failed,Matched,7,No Exception
DOC000716,INV000716,Sigma Enterprises,28ABCDE5218F1Z4,Wipro,INVNO-100716,2024-08-28,PO-6244590,120014.85,0,0,7663.26,127678.11,96.75,Failed,Matched,22,No Exception
DOC000717,INV000717,GreenLeaf Trading,10ABCDE9897F1Z5,Wipro,INVNO-100717,2025-11-27,PO-3306548,88192.57,6457.24,6457.24,0,101107.05,96.27,Failed,Matched,5,No Exception
DOC000718,INV000718,Prime Supplies,24ABCDE7155F1Z4,Accenture,INVNO-100718,2024-09-05,PO-1538674,189510.64,0,0,48096.46,237607.1,94.39,Success,Matched,22,No Exception
DOC000719,INV000719,Zenith Solutions,26ABCDE2014F1Z6,Cognizant,INVNO-100719,2024-08-20,PO-2674315,92018.62,0,0,25765.22,117783.84,95.02,Partial,Matched,16,No Exception
DOC000720,INV000720,Crystal Electronics,37ABCDE3872F1Z6,Accenture,INVNO-100720,2025-07-03,PO-5663340,212265.27,0,0,59434.28,271699.55,81.89,Success,Matched,30,No Exception
DOC000721,INV000721,Pioneer Industries,31ABCDE1854F1Z4,Capgemini,INVNO-100721,2025-05-01,PO-3319929,346086.3,0,0,44017.9,390104.2,82.32,Success,Matched,30,No Exception
DOC000722,INV000722,Pioneer Industries,21ABCDE4050F1Z9,HCL,INVNO-100722,2025-05-30,PO-8625154,165369.32,7965.3,7965.29,0,181299.91,98.9,Failed,Exception,8,Missing GSTIN
DOC000723,INV000723,Pioneer Industries,36ABCDE4749F1Z7,Cognizant,INVNO-100723,2024-12-01,PO-8810112,254145.71,7882.82,7882.83,0,269911.36,96.72,Failed,Matched,16,No Exception
DOC000724,INV000724,Pioneer Industries,27ABCDE8702F1Z5,Capgemini,INVNO-100724,2024-01-14,PO-4867836,170842.46,18573.31,18573.32,0,207989.09,85.4,Success,Matched,30,No Exception
DOC000725,INV000725,Smart Electronics,14ABCDE7971F1Z3,TCS,INVNO-100725,2025-02-26,PO-9792650,100984.24,0,0,18698.1,119682.34,97.3,Failed,Matched,13,No Exception
DOC000726,INV000726,Velocity Systems,13ABCDE3729F1Z7,Cognizant,INVNO-100726,2025-06-08,PO-5466787,123409.69,7596.56,7596.57,0,138602.82,84.35,Success,Matched,5,No Exception
DOC000727,INV000727,Sunrise Traders,16ABCDE4206F1Z8,IBM India,INVNO-100727,2025-12-28,PO-3059220,123038.79,9296.47,9296.47,0,141631.73,90.87,Partial,Matched,12,No Exception
DOC000728,INV000728,Metro Distributors,18ABCDE8745F1Z5,Infosys,INVNO-100728,2025-12-05,PO-3095590,352845.85,23290.13,23290.13,0,399426.11,82.69,Partial,Matched,18,No Exception
DOC000729,INV000729,Pioneer Industries,30ABCDE7318F1Z8,Capgemini,INVNO-100729,2025-08-27,PO-1317815,57171.21,0,0,5232.33,62403.54,98.57,Partial,Matched,3,No Exception
DOC000730,INV000730,Vertex Systems,29ABCDE8438F1Z3,Infosys,INVNO-100730,2025-05-10,PO-1799168,253258.04,22793.22,22793.23,0,298844.49,90.66,Failed,Matched,19,No Exception
DOC000731,INV000731,Tech Solutions,13ABCDE5016F1Z2,Wipro,INVNO-100731,2024-09-04,PO-3052835,418237.01,37641.33,37641.34,0,493519.68,81,Failed,Matched,18,No Exception
DOC000732,INV000732,Omega Supplies,19ABCDE7850F1Z3,Cognizant,INVNO-100732,2025-05-10,PO-5293810,296078.02,18366.43,18366.43,0,332810.88,93.93,Success,Matched,11,No Exception
DOC000733,INV000733,Elite Components,24ABCDE5925F1Z8,Accenture,INVNO-100733,2024-02-25,PO-3178568,410844.35,40730.22,40730.22,0,492304.79,80.81,Failed,Matched,9,No Exception
DOC000734,INV000734,GreenLeaf Trading,16ABCDE7458F1Z4,TCS,INVNO-100734,2025-10-10,PO-4366468,114823.37,7799.37,7799.37,0,130422.11,86.16,Failed,Matched,26,No Exception
DOC000735,INV000735,Prime Supplies,11ABCDE1567F1Z8,Capgemini,INVNO-100735,2024-01-26,PO-7486498,210966.78,0,0,31376.13,242342.91,96.07,Success,Matched,25,No Exception
DOC000736,INV000736,ABC Industries,12ABCDE5962F1Z2,Infosys,INVNO-100736,2024-10-21,PO-1458268,48163.69,6104.41,6104.42,0,60372.52,91.62,Partial,Matched,21,No Exception
DOC000737,INV000737,Global Traders,26ABCDE8121F1Z4,Capgemini,INVNO-100737,2025-07-08,PO-1184758,373139.16,0,0,41015.77,414154.93,91.83,Partial,Matched,7,No Exception
DOC000738,INV000738,Tech Solutions,22ABCDE1749F1Z7,Infosys,INVNO-100738,2025-06-26,PO-8546717,70185.53,0,0,12633.39,82818.92,83.36,Partial,Matched,8,No Exception
DOC000739,INV000739,Apex Manufacturing,19ABCDE9011F1Z1,Cognizant,INVNO-100739,2025-02-27,PO-9074305,187662.97,0,0,23567.37,211230.34,91.83,Success,Matched,3,No Exception
DOC000740,INV000740,Crystal Electronics,12ABCDE2338F1Z6,Infosys,INVNO-100740,2025-09-22,PO-4641898,62506.52,2482.03,2482.02,0,67470.57,81.45,Failed,Matched,28,No Exception
DOC000741,INV000741,Prime Supplies,25ABCDE5157F1Z6,TCS,INVNO-100741,2024-06-24,PO-3477611,125961.57,9608.97,9608.97,0,145179.51,99.41,Failed,Matched,18,No Exception
DOC000742,INV000742,Future Tech,14ABCDE2653F1Z7,IBM India,INVNO-100742,2024-07-31,PO-7539209,22520.2,1050.66,1050.67,0,24621.53,84.91,Success,Matched,29,No Exception
DOC000743,INV000743,Pioneer Industries,23ABCDE1457F1Z5,Cognizant,INVNO-100743,2025-11-13,PO-1458093,222305.86,0,0,33496.15,255802.01,80.17,Success,Matched,20,No Exception
DOC000744,INV000744,Sunrise Traders,29ABCDE6937F1Z2,Cognizant,INVNO-100744,2025-07-28,PO-1480930,120503.08,0,0,6025.16,126528.24,82.93,Partial,Matched,4,No Exception
DOC000745,INV000745,Future Tech,20ABCDE3448F1Z5,Capgemini,INVNO-100745,2024-11-08,PO-4404992,335203.24,23255.74,23255.73,0,381714.71,86.02,Partial,Matched,29,No Exception
DOC000746,INV000746,Sigma Enterprises,34ABCDE6060F1Z5,Infosys,INVNO-100746,2024-07-22,PO-8285881,129928.14,8026.09,8026.09,0,145980.32,84.04,Success,Matched,21,No Exception
DOC000747,INV000747,Vertex Systems,18ABCDE5706F1Z4,IBM India,INVNO-100747,2024-08-22,PO-9502251,383873.99,21753.69,21753.68,0,427381.36,98.24,Failed,Matched,18,No Exception
DOC000748,INV000748,Sigma Enterprises,26ABCDE4453F1Z4,Accenture,INVNO-100748,2025-05-31,PO-9498214,101103.48,0,0,25459.82,126563.3,80.87,Failed,Matched,3,No Exception
DOC000749,INV000749,Future Tech,35ABCDE2427F1Z4,Wipro,INVNO-100749,2025-07-26,PO-6601450,331737.09,13562.02,13562.02,0,358861.13,95.46,Partial,Matched,15,No Exception
DOC000750,INV000750,Sigma Enterprises,34ABCDE3659F1Z9,IBM India,INVNO-100750,2024-04-23,PO-7833032,117369.19,0,0,26607.75,143976.94,85.92,Success,Matched,15,No Exception
DOC000751,INV000751,Pioneer Industries,31ABCDE4262F1Z1,IBM India,INVNO-100751,2024-01-22,PO-7060796,166083.04,0,0,44304.74,210387.78,99.51,Failed,Matched,4,No Exception
DOC000752,INV000752,Pioneer Industries,20ABCDE4047F1Z5,Infosys,INVNO-100752,2025-11-18,PO-7393779,249573.91,0,0,52058.78,301632.69,83.28,Partial,Matched,19,No Exception
DOC000753,INV000753,Elite Components,12ABCDE3038F1Z6,Cognizant,INVNO-100753,2025-10-30,PO-3017030,54889.98,4149.64,4149.64,0,63189.26,84.65,Partial,Matched,29,No Exception
DOC000754,INV000754,Zenith Solutions,20ABCDE9557F1Z6,IBM India,INVNO-100754,2024-07-28,PO-5760565,200685.23,9852.81,9852.81,0,220390.85,97.77,Partial,Matched,5,No Exception
DOC000755,INV000755,Zenith Solutions,16ABCDE4345F1Z3,Wipro,INVNO-100755,2025-04-12,PO-1731306,97975.8,9755.46,9755.46,0,117486.72,90.56,Partial,Matched,5,No Exception
DOC000756,INV000756,ABC Industries,17ABCDE9394F1Z2,Wipro,INVNO-100756,2024-04-04,PO-7159999,91866.42,2296.66,2296.67,0,96459.75,97.57,Success,Matched,21,No Exception
DOC000757,INV000757,Elite Components,37ABCDE3139F1Z5,TCS,INVNO-100757,2025-05-10,PO-3139057,123491.4,7409.48,7409.49,0,138310.37,87.14,Failed,Matched,6,No Exception
DOC000758,INV000758,Velocity Systems,14ABCDE4988F1Z7,Cognizant,INVNO-100758,2024-11-12,PO-7065074,59037.67,0,0,9344.35,68382.02,87.27,Failed,Exception,27,PO Mismatch
DOC000759,INV000759,Blue Ocean Pvt Ltd,37ABCDE2283F1Z4,Capgemini,INVNO-100759,2025-05-17,PO-7818935,330088.11,26567.22,26567.21,0,383222.54,95.49,Failed,Matched,7,No Exception
DOC000760,INV000760,Zenith Solutions,23ABCDE4948F1Z4,IBM India,INVNO-100760,2024-08-29,PO-2442518,122140.29,3448.99,3448.99,0,129038.27,85.49,Success,Matched,18,No Exception
DOC000761,INV000761,Metro Distributors,27ABCDE8338F1Z1,Accenture,INVNO-100761,2025-01-17,PO-5487375,209861.49,0,0,44483.07,254344.56,91.01,Success,Matched,8,No Exception
DOC000762,INV000762,Velocity Systems,31ABCDE7120F1Z8,Infosys,INVNO-100762,2025-10-02,PO-1187931,97835.63,0,0,21100.74,118936.37,93.48,Failed,Matched,19,No Exception
DOC000763,INV000763,Blue Ocean Pvt Ltd,27ABCDE7237F1Z9,Wipro,INVNO-100763,2025-05-02,PO-1797183,399369.32,39714.38,39714.38,0,478798.08,91.57,Partial,Matched,11,No Exception
DOC000764,INV000764,Future Tech,13ABCDE5291F1Z5,HCL,INVNO-100764,2024-08-23,PO-8015196,276169.95,26092.79,26092.79,0,328355.53,97.55,Success,Matched,26,No Exception
DOC000765,INV000765,Prime Supplies,20ABCDE4730F1Z3,Infosys,INVNO-100765,2024-02-06,PO-2131976,186279.02,10352.36,10352.36,0,206983.74,85.13,Success,Matched,21,No Exception
DOC000766,INV000766,Crystal Electronics,15ABCDE8309F1Z8,TCS,INVNO-100766,2024-10-09,PO-2114837,84578.36,0,0,10149.39,94727.75,81.59,Failed,Matched,10,No Exception
DOC000767,INV000767,Crystal Electronics,22ABCDE8463F1Z6,Capgemini,INVNO-100767,2024-11-13,PO-1576639,282361.48,0,0,29674.6,312036.08,81.83,Failed,Matched,14,No Exception
DOC000768,INV000768,Zenith Solutions,31ABCDE2026F1Z5,Accenture,INVNO-100768,2024-05-26,PO-3093333,234666.42,26344.03,26344.02,0,287354.47,95.21,Success,Matched,11,No Exception
DOC000769,INV000769,Neo Technologies,25ABCDE8494F1Z4,Capgemini,INVNO-100769,2025-11-03,PO-4333735,199129.04,0,0,29226.52,228355.56,90.67,Failed,Matched,7,No Exception
DOC000770,INV000770,Velocity Systems,16ABCDE6190F1Z3,HCL,INVNO-100770,2025-02-12,PO-8031013,139377.36,12067.65,12067.65,0,163512.66,95.13,Partial,Matched,6,No Exception
DOC000771,INV000771,Sigma Enterprises,20ABCDE2616F1Z2,Infosys,INVNO-100771,2025-02-21,PO-7600946,147582.24,3689.55,3689.56,0,154961.35,90.96,Failed,Matched,24,No Exception
DOC000772,INV000772,Pioneer Industries,27ABCDE2548F1Z9,Wipro,INVNO-100772,2024-01-19,PO-8895575,95805.59,0,0,18354.35,114159.94,86.54,Partial,Matched,7,No Exception
DOC000773,INV000773,Crystal Electronics,12ABCDE7486F1Z9,Wipro,INVNO-100773,2024-04-28,PO-4638267,93465.3,3125.07,3125.06,0,99715.43,92.7,Failed,Matched,13,No Exception
DOC000774,INV000774,Prime Supplies,29ABCDE1479F1Z1,Infosys,INVNO-100774,2024-12-11,PO-9394349,137854.88,11976.06,11976.05,0,161806.99,96.49,Partial,Matched,13,No Exception
DOC000775,INV000775,Metro Distributors,13ABCDE1578F1Z5,Infosys,INVNO-100775,2024-11-18,PO-9969455,49203.23,0,0,8550.41,57753.64,94.85,Failed,Matched,5,No Exception
DOC000776,INV000776,Zenith Solutions,30ABCDE7963F1Z3,Accenture,INVNO-100776,2024-12-28,PO-4706622,170031.59,0,0,30881.27,200912.86,94.91,Failed,Matched,3,No Exception
DOC000777,INV000777,Omega Supplies,33ABCDE4078F1Z3,HCL,INVNO-100777,2024-07-11,PO-8585097,204565.38,13938.18,13938.18,0,232441.74,81,Failed,Matched,2,No Exception
DOC000778,INV000778,Future Tech,16ABCDE1497F1Z6,Accenture,INVNO-100778,2024-06-06,PO-6248651,238310.39,19246.12,19246.12,0,276802.63,87.31,Success,Matched,24,No Exception
DOC000779,INV000779,Metro Distributors,12ABCDE3197F1Z9,Cognizant,INVNO-100779,2025-07-01,PO-6362774,397318.99,21107.13,21107.14,0,439533.26,82.75,Partial,Partial Match,8,Duplicate Invoice
DOC000780,INV000780,Omega Supplies,35ABCDE3411F1Z1,TCS,INVNO-100780,2025-04-06,PO-6834040,259381.99,19254.98,19254.98,0,297891.95,94.89,Success,Matched,7,No Exception
DOC000781,INV000781,Elite Components,20ABCDE8337F1Z8,Wipro,INVNO-100781,2025-05-30,PO-3442276,263034.23,21815.66,21815.66,0,306665.55,99.11,Success,Matched,13,No Exception
DOC000782,INV000782,Omega Supplies,16ABCDE8713F1Z5,Capgemini,INVNO-100782,2025-12-20,PO-6427239,160618.75,0,0,32961.98,193580.73,99.12,Partial,Partial Match,29,Duplicate Invoice
DOC000783,INV000783,Omega Supplies,37ABCDE3644F1Z7,IBM India,INVNO-100783,2025-06-20,PO-1198774,213252.45,9466.85,9466.85,0,232186.15,90.92,Success,Partial Match,28,Duplicate Invoice
DOC000784,INV000784,Prime Supplies,29ABCDE5312F1Z8,Capgemini,INVNO-100784,2024-10-08,PO-5572013,327274.53,0,0,81249.05,408523.58,84.29,Failed,Matched,28,No Exception
DOC000785,INV000785,Sunrise Traders,12ABCDE5488F1Z2,IBM India,INVNO-100785,2025-11-29,PO-3632420,115257.45,4854.28,4854.29,0,124966.02,84.52,Success,Matched,16,No Exception
DOC000786,INV000786,Prime Supplies,16ABCDE7941F1Z4,TCS,INVNO-100786,2025-11-14,PO-6839350,41652.34,0,0,2696.23,44348.57,81.5,Success,Matched,13,No Exception
DOC000787,INV000787,Tech Solutions,32ABCDE4544F1Z2,Wipro,INVNO-100787,2024-10-18,PO-7883923,157343.24,9198.03,9198.03,0,175739.3,81.41,Partial,Matched,14,No Exception
DOC000788,INV000788,ABC Industries,15ABCDE6562F1Z2,Infosys,INVNO-100788,2024-09-18,PO-3238373,47911.03,0,0,7893.97,55805,97.64,Success,Matched,12,No Exception
DOC000789,INV000789,Velocity Systems,10ABCDE5121F1Z1,Capgemini,INVNO-100789,2025-04-12,PO-8351426,181589.15,14891.95,14891.95,0,211373.05,96.1,Success,Partial Match,10,Duplicate Invoice
DOC000790,INV000790,Tech Solutions,23ABCDE5483F1Z6,TCS,INVNO-100790,2025-04-02,PO-5073999,247596.91,0,0,39562.16,287159.07,94.4,Success,Matched,22,No Exception
DOC000791,INV000791,Metro Distributors,31ABCDE4207F1Z3,Cognizant,INVNO-100791,2024-11-17,PO-7502529,68961.04,0,0,3448.05,72409.09,86.74,Failed,Matched,24,No Exception
DOC000792,INV000792,Apex Manufacturing,20ABCDE2629F1Z6,Accenture,INVNO-100792,2025-01-14,PO-6118355,41299.29,2206.62,2206.63,0,45712.54,99.92,Partial,Matched,25,No Exception
DOC000793,INV000793,Zenith Solutions,22ABCDE8122F1Z7,HCL,INVNO-100793,2025-12-22,PO-1621022,418286.36,51842.5,51842.5,0,521971.36,97.22,Failed,Matched,28,No Exception
DOC000794,INV000794,Global Traders,15ABCDE4301F1Z4,Infosys,INVNO-100794,2024-09-29,PO-4368542,93964.17,8877.83,8877.82,0,111719.82,96.4,Partial,Matched,14,No Exception
DOC000795,INV000795,Neo Technologies,28ABCDE2083F1Z5,Wipro,INVNO-100795,2025-04-22,PO-3331639,266942.24,0,0,27106.38,294048.62,96.16,Success,Matched,20,No Exception
DOC000796,INV000796,Elite Components,17ABCDE5555F1Z8,Infosys,INVNO-100796,2025-05-24,PO-8513203,204056.57,17795.08,17795.07,0,239646.72,97.2,Success,Matched,22,No Exception
DOC000797,INV000797,Pioneer Industries,17ABCDE3842F1Z4,HCL,INVNO-100797,2025-05-12,PO-9652832,99762.8,0,0,9716.07,109478.87,99.37,Partial,Matched,20,No Exception
DOC000798,INV000798,Pioneer Industries,12ABCDE1784F1Z4,Cognizant,INVNO-100798,2025-01-27,PO-1114109,406059.34,0,0,74110.79,480170.13,95.63,Failed,Matched,17,No Exception
DOC000799,INV000799,Zenith Solutions,30ABCDE1991F1Z5,HCL,INVNO-100799,2025-11-14,PO-9287267,181169.9,0,0,32995.7,214165.6,85.08,Failed,Matched,15,No Exception
DOC000800,INV000800,Metro Distributors,15ABCDE3220F1Z9,IBM India,INVNO-100800,2025-11-20,PO-9685105,227318.88,13010.94,13010.95,0,253340.77,83,Partial,Matched,20,No Exception
DOC000801,INV000801,Pioneer Industries,22ABCDE4959F1Z4,Infosys,INVNO-100801,2025-06-27,PO-7977522,387806.94,26359.97,26359.98,0,440526.89,88.23,Failed,Matched,23,No Exception
DOC000802,INV000802,Apex Manufacturing,34ABCDE8094F1Z7,Wipro,INVNO-100802,2025-04-10,PO-8248657,265888.7,0,0,41093.61,306982.31,98.53,Failed,Matched,30,No Exception
DOC000803,INV000803,Vertex Systems,11ABCDE6012F1Z9,Accenture,INVNO-100803,2025-11-01,PO-7780934,75141.39,6762.73,6762.72,0,88666.84,83.64,Failed,Matched,14,No Exception
DOC000804,INV000804,Vertex Systems,23ABCDE8611F1Z6,Capgemini,INVNO-100804,2025-08-14,PO-4585191,158866.6,0,0,27647.36,186513.96,82.76,Success,Matched,21,No Exception
DOC000805,INV000805,Metro Distributors,12ABCDE6625F1Z8,HCL,INVNO-100805,2024-11-26,PO-2866594,269370.27,0,0,51825.87,321196.14,83.43,Partial,Matched,24,No Exception
DOC000806,INV000806,Crystal Electronics,26ABCDE7418F1Z7,HCL,INVNO-100806,2025-06-18,PO-7720559,152197.63,0,0,14586.68,166784.31,80.31,Failed,Matched,19,No Exception
